13:30:05.119 | 0f 23 91 a4 23 61 35 90 1c e8 1a 17 26 95 15 4b  | -102 CRC error
13:30:05.389 | 0f 24 91 b0 2a 24 24 9f 1e 4a 21 7e 2b 1f 22 e0  | -101 CRC error
13:30:06.191 | 0f 27 91 d4 1e ba 25 fb 20 7e 28 08 16 a5 28 33  | -100 CRC error
13:30:06.470 | 0f 28 91 e0 2b c6 18 8d 1d e5 13 fc 10 9a 34 44  | -102 CRC error
13:30:06.724 | 0f 29 91 ec 29 db 1d f4 1b d1 2a 96 24 8d 22 e2  | -101 CRC error
13:30:06.994 | 0f 2a 91 f8 25 3d 21 bd 1f da 1a cd 18 60 12 d8  | -101 CRC error
13:30:07.272 | 0f 2b 92 04 20 2e 2d 6f 1e e4 26 ce 1d ea 26 0f  | -101 CRC error
13:30:07.542 | 0f 2c 92 10 19 67 21 c4 17 8b 17 a7 23 aa 17 ac  | -100 CRC error
13:30:07.796 | 0f 2d 92 1c 24 4c 13 81 23 73 23 c8 1e d1 1f 00  | -100 CRC error
13:30:08.075 | 0f 2e 92 28 15 52 2e c3 1f 11 19 bf 24 fe 20 f5  | -102 CRC error
13:30:08.344 | 0f 2f 92 34 13 6b 1f 3d 2f 69 1e e6 19 4e 1a b8  | -100 CRC error
13:30:08.614 | 0f 30 92 40 1f 94 1c 55 1a 3d 25 a2 16 84 27 03  |  -99 CRC error
13:30:08.883 | 0f 31 92 4c 21 ca 1c 79 28 db 28 de 27 23 25 cb  | -100 CRC error
13:30:09.147 | 0f 32 92 58 23 71 22 7f 1b 76 27 89 1b d2 2d 36  | -100 CRC error
13:30:09.416 | 0f 33 92 64 28 35 11 d3 0d 49 28 23 22 0a 1b 82  | -101 CRC error
13:30:09.686 | 0f 34 92 70 1f d4 11 28 1f 3d 1a a9 21 7a 2e 86  | -102 CRC error
13:30:09.949 | 0f 35 92 7c 1d 05 1a d9 28 7c 17 95 19 1e 1e 1e  |  -99 CRC error
13:30:10.219 | 0f 36 92 88 1b 15 0d c7 29 bc 2e 63 27 41 0f ce  | -102 CRC error
13:30:10.488 | 0f 37 92 94 24 fb 26 41 1c 97 1a 92 1f e1 1c d1  | -102 CRC error
13:30:10.751 | 0f 38 92 a0 17 12 26 19 28 14 09 e7 18 c0 28 53  | -100 CRC error
13:30:11.021 | 0f 39 92 ac 19 65 21 f9 16 4e 25 61 1f b1 19 3f  | -101 CRC error
13:30:11.290 | 0f 3a 92 b8 18 a9 19 e0 1d 20 35 0d 1f 3b 20 81  | -102 CRC error
13:30:11.553 | 0f 3b 92 c4 10 83 1a 28 22 d9 18 c6 1e 5e 1e 87  | -101 CRC error
13:30:11.823 | 0f 3c 92 d0 24 bf 18 a7 19 6c 1d 52 2d e4 3a 50  | -102 CRC error
13:30:12.093 | 0f 3d 92 dc 21 ed 21 f3 24 80 1d a0 20 da 1c 92  | -102 CRC error
13:30:12.371 | 0f 3f 25 d0 3f 50 6d 1c 94 8c 76 fc 82 e4 83 80  | -104 CRC error
13:30:12.625 | 0f 3f 92 f4 24 fb 21 26 2d 3b 12 e4 2b a3 24 7f  | -102 CRC error
13:30:12.895 | 0f 40 93 00 24 72 1f b4 2e 58 20 61 21 6c 2f 77  | -102 CRC error
13:30:13.174 | 0f 41 93 0c 21 72 19 cd 0f cc 2a 00 15 24 20 c6  | -101 CRC error
13:30:13.428 | 0f 42 93 18 2e 13 20 49 1c c9 1c b6 17 47 20 a5  |  -98 CRC error
